Publication_ID,Method_ID,RCM_GCM,Em_Scen_as recorded,Emission Scenarios,Dsc_as_recorded,Reference Time Period_START,ReferencePeriod_End,FutPer_Start,FutPer_end,Future Time Periods,Hmod_as_recorded,Hydrologic Model,,
18,18.02,RCM,A2,A2,Modified delta method,1961,2000,2041,2070,MIDCENT,HGS,HGS,,
18,18.03,RCM,A2,A2,Modified delta method,1961,2000,2041,2070,MIDCENT,HGS,HGS,,
18,18.04,RCM,A1B,A1B,Modified delta method,1961,2000,2041,2070,MIDCENT,HGS,HGS,,
18,18.05,RCM,A2,A2,Modified delta method,1961,2000,2071,2100,FARFUT,HGS,HGS,,
15,15.01,GCM,"A2
B2",MULT,Delta method,1961,1990,2010,2039,NEARFUT,HSAMI,HSAMI,,
15,15.02,GCM,"A2
B2",MULT,Delta method,1961,1990,2040,2069,MIDCENT,HSAMI,HSAMI,,
15,15.03,GCM,"A2
B2",MULT,Delta method,1961,1990,2070,2099,FARFUT,HSAMI,HSAMI,,
31,31.01,NA,NA,NA,NA,1950,1999,1950,1999,HIST,GLERL Large Basin Runoff Model,OTHER,,
31,31.02,GCM,A21,A2,Delta method,1950,1999,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
31,31.03,GCM,B23,B2,Delta method,1950,1999,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
31,31.04,GCM,A1F1 ,A1F1 ,Delta method,1950,1999,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
31,31.05,GCM,B22,B2,Delta method,1950,1999,UNCLEAR,UNCLEAR,NOTCLEAR,GLERL Large Basin Runoff Model,OTHER,,
27,27.01,NA,NA,NA,NA,1971,2000,1971,2000,HIST,HGS,HGS,,
27,27.02,GCM,SR-B1,B1,Delta method,1971,2000,2071,2100,FARFUT,HGS,HGS,,
27,27.03,GCM,SR-A1B,A1B,Delta method,1971,2000,2071,2100,FARFUT,HGS,HGS,,
27,27.04,GCM,SR-A2,A2,Delta method,1971,2000,2071,2100,FARFUT,HGS,HGS,,
27,27.05,GCM,"SR-B1
SR-A1B
SR-A2",MULT,Delta method,1971,2000,2071,2100,FARFUT,HGS,HGS,,
30,30.01,GCM,2 x CO2,DBL_CO2,Delta method,1960,1995,UNCLEAR,UNCLEAR,NOTCLEAR,Thornthwaite procedure,OTHER,,
95,95.01,GCM,CO2 increases of 1% per year to the end of the 21st century,IS92a,Delta method,1970,1990,2080,2100,FARFUT,UBC Watershed Model,UBCWat.,,
94,94.01,NA,NA,NA,NA,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,HIST,UBC Watershed Model,UBCWat.,,
94,94.02,GCM,2 x CO2,DBL_CO2,B-spline interpolation and delta method,UNCLEAR,UNCLEAR,UNCLEAR,UNCLEAR,NOTCLEAR,UBC Watershed Model,UBCWat.,,
113,113.01,RCM,A2,A2,"Direct use and Bias correction
Statistical scaling using Model Output Statistics (MOS) algorithm",1971,2000,2041,2070,MIDCENT,"HSAMI
HYDROTEL
PROMET
WaSim-ETH",OTHER,,
185,185.01,RCM,Not clear,OTHER,"Temperature - bias correction
Precipitation - LOCI",1970,2000,2040,2070,MIDCENT,GR4J (calibrated using 7 different objective functions),OTHER,,
185,185.02,RCM,Not clear,OTHER,"Temperature - bias correction
Precipitation - LOCI",1970,2000,2040,2070,MIDCENT,SWAT (calibrated using 7 different objective functions),SWAT,,
184,184.01,RCM,A2,A2,None,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.02,RCM,A2,A2,Local intensity scaling/linear scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.03,RCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.04,RCM,A2,A2,Delta method,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.05,RCM,A2,A2,Daily scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.06,RCM,A2,A2,None,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.07,RCM,A2,A2,Local intensity scaling/linear scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.08,RCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.09,RCM,A2,A2,Delta method,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.1,RCM,A2,A2,Daily scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.11,GCM,A2,A2,No correction,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.12,GCM,A2,A2,Local intensity scaling/linear scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.13,GCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.14,GCM,A2,A2,Delta method,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.15,GCM,A2,A2,Daily scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.16,GCM,A2,A2,None,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.17,GCM,A2,A2,Local intensity scaling/linear scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.18,GCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.19,GCM,A2,A2,Delta method,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.2,GCM,A2,A2,Daily scaling,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
184,184.21,BOTH,A2,A2,"No correction
Local intensity scaling/linear scaling
Daily translation
Delta method
Daily scaling",1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
182,182.01,RCM,A2,A2,RCM,1961,1990,2041,2060,MIDCENT,"GR4J
MOHYSE
HMETS
Combined with 7 snow models and 5 PET models (3x5x7=105 sim.)",OTHER,,
49,49.01,GCM,A1B,A1B,Delta method,1961,1990,2011,2040,NEARFUT,MIKE SHE/MIKE 11,MIKE,,
49,49.02,GCM,A1B,A1B,Delta method,1961,1990,2041,2070,MIDCENT,MIKE SHE/MIKE 11,MIKE,,
49,49.03,GCM,B2,B2,Delta method,1961,1990,2011,2040,NEARFUT,MIKE SHE/MIKE 11,MIKE,,
49,49.04,GCM,B2,B2,Delta method,1961,1990,2041,2070,MIDCENT,MIKE SHE/MIKE 11,MIKE,,
4,4.01,RCM,IS92a GHG + A,IS92a,LARS-WG,1961,1999,2010,2039,NEARFUT,HELP,HELP,,
4,4.02,RCM,IS92a GHG + A,IS92a,LARS-WG,1961,1999,2040,2069,MIDCENT,HELP,HELP,,
29,29.01,GCM,IS92a,IS92a,SDSM,1961,1990,2010,2039,NEARFUT,WATFLOOD,WATFLOOD,,
29,29.02,GCM,IS92a,IS92a,SDSM,1961,1990,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
29,29.03,GCM,IS92a,IS92a,SDSM,1961,1990,2070,2100,FARFUT,WATFLOOD,WATFLOOD,,
29,29.04,GCM,IS92a,IS92a,LARS-WG,1961,1990,2010,2039,NEARFUT,WATFLOOD,WATFLOOD,,
29,29.05,GCM,IS92a,IS92a,LARS-WG,1961,1990,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
29,29.06,GCM,IS92a,IS92a,LARS-WG,1961,1990,2070,2100,FARFUT,WATFLOOD,WATFLOOD,,
29,29.07,GCM,IS92a,IS92a,TLFN,1961,1990,2010,2039,NEARFUT,WATFLOOD,WATFLOOD,,
29,29.08,GCM,IS92a,IS92a,TLFN,1961,1990,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
29,29.09,GCM,IS92a,IS92a,TLFN,1961,1990,2070,2100,FARFUT,WATFLOOD,WATFLOOD,,
29,29.1,GCM,IS92a,IS92a,SDSM,1961,1990,2010,2039,NEARFUT,HBV  ,HBV,,
29,29.11,GCM,IS92a,IS92a,SDSM,1961,1990,2040,2069,MIDCENT,HBV  ,HBV,,
29,29.12,GCM,IS92a,IS92a,SDSM,1961,1990,2070,2100,FARFUT,HBV  ,HBV,,
29,29.13,GCM,IS92a,IS92a,LARS-WG,1961,1990,2010,2039,NEARFUT,HBV  ,HBV,,
29,29.14,GCM,IS92a,IS92a,LARS-WG,1961,1990,2040,2069,MIDCENT,HBV  ,HBV,,
29,29.15,GCM,IS92a,IS92a,LARS-WG,1961,1990,2070,2100,FARFUT,HBV  ,HBV,,
29,29.16,GCM,IS92a,IS92a,TLFN,1961,1990,2010,2039,NEARFUT,HBV  ,HBV,,
29,29.17,GCM,IS92a,IS92a,TLFN,1961,1990,2040,2069,MIDCENT,HBV  ,HBV,,
29,29.18,GCM,IS92a,IS92a,TLFN,1961,1990,2070,2100,FARFUT,HBV  ,HBV,,
29,29.19,GCM,IS92a,IS92a,SDSM,1961,1990,2010,2039,NEARFUT,CEQUEAU,CEQUEAU,,
29,29.2,GCM,IS92a,IS92a,SDSM,1961,1990,2040,2069,MIDCENT,CEQUEAU,CEQUEAU,,
29,29.21,GCM,IS92a,IS92a,SDSM,1961,1990,2070,2100,FARFUT,CEQUEAU,CEQUEAU,,
29,29.22,GCM,IS92a,IS92a,LARS-WG,1961,1990,2010,2039,NEARFUT,CEQUEAU,CEQUEAU,,
29,29.23,GCM,IS92a,IS92a,LARS-WG,1961,1990,2040,2069,MIDCENT,CEQUEAU,CEQUEAU,,
29,29.24,GCM,IS92a,IS92a,LARS-WG,1961,1990,2070,2100,FARFUT,CEQUEAU,CEQUEAU,,
29,29.25,GCM,IS92a,IS92a,TLFN,1961,1990,2010,2039,NEARFUT,CEQUEAU,CEQUEAU,,
29,29.26,GCM,IS92a,IS92a,TLFN,1961,1990,2040,2069,MIDCENT,CEQUEAU,CEQUEAU,,
29,29.27,GCM,IS92a,IS92a,TLFN,1961,1990,2070,2100,FARFUT,CEQUEAU,CEQUEAU,,
191,191.01,NA,NA,NA,NA,1985,2014,1985,2014,HIST,HBV  ,HBV,,
191,191.02,GCM,RCP 2.6,RCP 2.6,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.03,GCM,RCP 4.5,RCP 4.5,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.04,GCM,RCP 8.5,RCP 8.5,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.05,GCM,RCP 8.5,RCP 8.5,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.06,GCM,RCP 8.5,RCP 8.5,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.07,GCM,RCP 8.5,RCP 8.5,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
191,191.08,GCM,"RCP 2.6
RCP 4.5
RCP 8.5",MULT,BCCAQ,1985,2014,2015,2044,NEARFUT,HBV  ,HBV,,
210,210.01,RCM,RCP 8.5,RCP 8.5,Bias correction,1979,1994,2045,2060,MIDCENT,HGS,HGS,,
210,210.02,RCM,RCP 8.5,RCP 8.5,Bias correction,1979,1994,2085,2100,FARFUT,HGS,HGS,,
210,210.03,RCM,RCP 8.5,RCP 8.5,Bias correction,1979,1994,2045,2060,MIDCENT,HGS,HGS,,
210,210.04,RCM,RCP 8.5,RCP 8.5,Bias correction,1979,1994,2085,2100,FARFUT,HGS,HGS,,
220,220,NA,NA,NA,NA,1961,1990,1961,1990,HIST,GENESYS,GENESYS,,
220,220.01,GCM,A2,A2,Delta method,1961,1990,2071,2100,FARFUT,GENESYS,GENESYS,,
220,220.02,GCM,A1,A1,Delta method,1961,1990,2071,2100,FARFUT,GENESYS,GENESYS,,
220,220.03,GCM,A2,A2,Delta method,1961,1990,2071,2100,FARFUT,GENESYS,GENESYS,,
220,220.04,GCM,A1T,A1T,Delta method,1961,1990,2071,2100,FARFUT,GENESYS,GENESYS,,
220,220.05,GCM,B2,B2,Delta method,1961,1990,2071,2100,FARFUT,GENESYS,GENESYS,,
214,214.001,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.002,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.003,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.004,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.005,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.006,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.007,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.008,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.009,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.01,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.011,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.012,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.013,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.014,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.015,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.016,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.017,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.018,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.019,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.02,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.021,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.022,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.023,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.024,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.025,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.026,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.027,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.028,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.029,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.03,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.031,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.032,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.033,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.034,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.035,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.036,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.037,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.038,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.039,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.04,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.041,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.042,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.043,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.044,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.045,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.046,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.047,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.048,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.049,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.05,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.051,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.052,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.053,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.054,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.055,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.056,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.057,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.058,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.059,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.06,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.061,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,HYPE,HYPE,,
214,214.062,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.063,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.064,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.065,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.066,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.067,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.068,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.069,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.07,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.071,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.072,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.073,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.074,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.075,GCM,RCP 2.6,RCP 2.6,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.076,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.077,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.078,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.079,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.08,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.081,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.082,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.083,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.084,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.085,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.086,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.087,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.088,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.089,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.09,GCM,RCP 4.5,RCP 4.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.091,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.092,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.093,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.094,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.095,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.096,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.097,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.098,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.099,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.1,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2036,2065,FARFUT,ECOMAG,ECOMAG,,
214,214.101,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.102,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.103,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.104,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.105,GCM,RCP 6.0,RCP 6.0,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.106,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.107,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.108,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.109,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.11,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2006,2035,NEARFUT,ECOMAG,ECOMAG,,
214,214.111,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.112,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.113,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.114,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.115,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2036,2065,MIDCENT,ECOMAG,ECOMAG,,
214,214.116,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.117,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.118,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
214,214.119,GCM,RCP 8.5,RCP 8.5,Bias correction,1971,2000,2070,2099,FARFUT,ECOMAG,ECOMAG,,
